2020-10-26,101260.000000,101784.000000,99762.000000,101017.000000,101017.000000,8070400
2020-10-27,101017.000000,101660.000000,99414.000000,99606.000000,99606.000000,8672300
2020-10-28,99598.000000,99598.000000,95369.000000,95369.000000,95369.000000,11051600
